"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG000001415522",4.77766214051143e-16,0.286301286985597,1,0.98,1.08715702007338e-11,"13","ENSG00000141552"
"ENSG000001484592",5.77325557255162e-16,0.267019679939766,0.769,0.486,1.31370430553412e-11,"13","ENSG00000148459"
"ENSG00000139842",5.77753378464331e-16,0.289867037699696,0.769,0.523,1.31467781269559e-11,"13","ENSG00000139842"
"ENSG000000793324",6.42497121862006e-16,0.276623997289625,0.819,0.591,1.46200220079699e-11,"13","ENSG00000079332"
"ENSG000001467314",7.15378487169175e-16,0.321350926496198,0.99,0.928,1.62784374755346e-11,"13","ENSG00000146731"
"ENSG000000963844",7.17259049451667e-16,0.382471226297021,1,0.992,1.63212296702727e-11,"13","ENSG00000096384"
"ENSG000001816102",7.94836571998589e-16,0.302196628839435,0.975,0.821,1.80865061958279e-11,"13","ENSG00000181610"
"ENSG000001472742",8.68985537258638e-16,0.311177082093202,0.869,0.675,1.97737659003203e-11,"13","ENSG00000147274"
"ENSG000001365182",9.0793330102135e-16,0.274521774137907,0.889,0.635,2.06600222647408e-11,"13","ENSG00000136518"
"ENSG000001300053",9.141978446091e-16,0.366002674946107,0.94,0.761,2.08025719540801e-11,"13","ENSG00000130005"
"ENSG000001471402",9.15778801503656e-16,0.306903025400978,0.874,0.67,2.08385466282157e-11,"13","ENSG00000147140"
"ENSG000001545185",9.18509888486503e-16,0.312525461805589,1,0.987,2.09006925125104e-11,"13","ENSG00000154518"
"ENSG000001168981",9.23850475529929e-16,0.333635418535062,0.96,0.865,2.10222175706835e-11,"13","ENSG00000116898"
"ENSG000001593352",9.30398049964052e-16,0.340946588889464,1,0.987,2.1171207626932e-11,"13","ENSG00000159335"
"ENSG000001062443",9.54267097847238e-16,0.295927917822863,0.995,0.918,2.17143478115139e-11,"13","ENSG00000106244"
"ENSG000001553663",1.00476850736337e-15,0.252313112239182,1,0.933,2.28635073850536e-11,"13","ENSG00000155366"
"ENSG000001858962",1.11428851908101e-15,0.308166282327099,0.91,0.756,2.53556352516884e-11,"13","ENSG00000185896"
"ENSG000001600141",1.21374025566002e-15,0.352276049252796,0.955,0.847,2.76186595175439e-11,"13","ENSG00000160014"
"ENSG000000786683",1.3002391656724e-15,0.344779156245889,0.99,0.923,2.95869422148754e-11,"13","ENSG00000078668"
"ENSG000001971112",1.41896330784928e-15,0.311239690736802,0.99,0.956,3.22885100701103e-11,"13","ENSG00000197111"
"ENSG000001367701",1.42066065793139e-15,0.291216336926607,0.673,0.419,3.23271332712288e-11,"13","ENSG00000136770"
"ENSG000001098814",1.47336669462244e-15,0.383023693131911,0.975,0.803,3.35264591361336e-11,"13","ENSG00000109881"
"ENSG000001633991",1.62322359179029e-15,0.322722084245838,0.97,0.79,3.6936452831188e-11,"13","ENSG00000163399"
"ENSG000001374092",1.72891719863882e-15,0.29340268112162,0.955,0.824,3.93415108550263e-11,"13","ENSG00000137409"
"ENSG000001367581",2.11126248808296e-15,0.341855757452107,0.945,0.819,4.80417779163278e-11,"13","ENSG00000136758"
"ENSG000001081793",2.12861488727279e-15,0.281916438713116,0.864,0.623,4.84366317598923e-11,"13","ENSG00000108179"
"ENSG000001789821",2.39352727305458e-15,0.302231709500081,1,0.983,5.4464713098357e-11,"13","ENSG00000178982"
"ENSG000001307262",2.55277193563267e-15,0.339468231221211,0.95,0.794,5.80883253953215e-11,"13","ENSG00000130726"
"ENSG000000821534",2.70310249689609e-15,0.308223266776777,0.995,0.924,6.15090973168706e-11,"13","ENSG00000082153"
"ENSG000001121102",3.19094561349701e-15,0.29528572193091,0.879,0.673,7.26099674351245e-11,"13","ENSG00000112110"
"ENSG00000163714",3.67766543027337e-15,0.319101320734909,0.915,0.715,8.36852768658706e-11,"13","ENSG00000163714"
"ENSG000001307063",4.25430656263207e-15,0.318823382888772,0.98,0.808,9.68067458326928e-11,"13","ENSG00000130706"
"ENSG000001289514",4.94291257376319e-15,0.315598362599821,0.804,0.526,1.12475975615981e-10,"13","ENSG00000128951"
"ENSG000001676172",5.05622233901836e-15,0.335809459294617,0.749,0.473,1.15054339324363e-10,"13","ENSG00000167617"
"ENSG000001023171",5.17403585233346e-15,0.326035904237494,0.955,0.837,1.17735185819848e-10,"13","ENSG00000102317"
"ENSG000002059373",6.00101370396145e-15,0.276041592073259,0.99,0.903,1.36553066833643e-10,"13","ENSG00000205937"
"ENSG00000112773",6.94734577196362e-15,0.351162638990029,0.829,0.603,1.58086853041032e-10,"13","ENSG00000112773"
"ENSG000001003163",7.34139501107703e-15,0.316781189185341,1,0.972,1.67053443477058e-10,"13","ENSG00000100316"
"ENSG000001153503",9.36921978506502e-15,0.306887842777658,0.955,0.853,2.13196596209154e-10,"13","ENSG00000115350"
"ENSG000001647613",9.44070918285373e-15,0.318103640195515,0.789,0.578,2.14823337455837e-10,"13","ENSG00000164761"
"ENSG00000170889",9.88691765067312e-15,0.268270744129345,1,0.99,2.24976811141067e-10,"13","ENSG00000170889"
"ENSG000000900601",1.05486887800717e-14,0.292078145392798,0.93,0.794,2.40035413190531e-10,"13","ENSG00000090060"
"ENSG000001051931",1.06533804019235e-14,0.273721090410937,1,0.995,2.42417671045769e-10,"13","ENSG00000105193"
"ENSG000001607521",1.12687787065415e-14,0.323565159837923,0.93,0.786,2.56421059467352e-10,"13","ENSG00000160752"
"ENSG000001090462",1.2299255250891e-14,0.269348860077458,0.799,0.543,2.79869553234025e-10,"13","ENSG00000109046"
"ENSG000001304292",1.23369386402722e-14,0.356141058125794,0.955,0.855,2.80727038759394e-10,"13","ENSG00000130429"
"ENSG000001227865",1.40599736574117e-14,0.377786975764236,0.995,0.871,3.19934700574404e-10,"13","ENSG00000122786"
"ENSG000001623851",1.46146639345812e-14,0.326322393284823,0.935,0.765,3.32556677831395e-10,"13","ENSG00000162385"
"ENSG00000162368",1.48522541875978e-14,0.275695683077432,0.93,0.723,3.37963044038787e-10,"13","ENSG00000162368"
"ENSG00000135002",1.50581588337589e-14,0.348145397948144,0.899,0.76,3.42648404262184e-10,"13","ENSG00000135002"
"ENSG000001846974",1.54702031566935e-14,0.262053693892682,0.688,0.417,3.5202447283056e-10,"13","ENSG00000184697"
"ENSG000001409883",1.63759218410044e-14,0.285680843336364,1,0.994,3.72634101492054e-10,"13","ENSG00000140988"
