"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000196139",8.91683572164078e-114,0.612552147127191,0.412,0.085,1.92781988301874e-109,"5","ENSG00000196139"
"ENSG00000106484",1.36490077548218e-110,0.888350805351539,0.92,0.672,2.95091547659247e-106,"5","ENSG00000106484"
"ENSG000001738122",2.12509712897006e-110,0.679573654084145,1,0.988,4.59445999283328e-106,"5","ENSG00000173812"
"ENSG00000149257",8.73127870492164e-107,0.833776566586526,0.918,0.672,1.88770245600406e-102,"5","ENSG00000149257"
"ENSG000001846971",2.55215320673744e-106,0.886097441349458,0.885,0.53,5.51775523296635e-102,"5","ENSG00000184697"
"ENSG000001227863",3.42128759404755e-106,1.00771175195112,0.991,0.887,7.39682377833081e-102,"5","ENSG00000122786"
"ENSG000001387721",8.2980000041065e-103,1.01568888283658,0.97,0.894,1.79402760088783e-98,"5","ENSG00000138772"
"ENSG00000109854",2.5743726775756e-102,0.420121452563094,0.477,0.127,5.56579372891844e-98,"5","ENSG00000109854"
"ENSG000001647611",5.92983293010883e-101,1.30898664590074,0.872,0.575,1.28202987948953e-96,"5","ENSG00000164761"
"ENSG00000150093",8.95464769375844e-100,0.706971878554728,0.978,0.898,1.93599483139057e-95,"5","ENSG00000150093"
"ENSG000001065411",8.36868523996425e-99,0.890377149497219,0.996,0.97,1.80930974888027e-94,"5","ENSG00000106541"
"ENSG00000189067",1.79865936270173e-98,0.371580570116451,0.364,0.072,3.88870154216114e-94,"5","ENSG00000189067"
"ENSG00000196262",5.53426749262244e-98,0.638776454769255,1,0.987,1.19650863190497e-93,"5","ENSG00000196262"
"ENSG000000034361",1.60702759528166e-97,0.956118734274769,0.991,0.936,3.47439366099895e-93,"5","ENSG00000003436"
"ENSG00000189171",2.24612886754946e-97,0.802509098088838,0.961,0.85,4.85613061164194e-93,"5","ENSG00000189171"
"ENSG000001639931",2.48922962950518e-96,1.00679596699337,0.998,0.957,5.3817144589902e-92,"5","ENSG00000163993"
"ENSG00000160182",1.7309274803266e-95,0.960956929220864,0.998,0.983,3.74226521246611e-91,"5","ENSG00000160182"
"ENSG000001476691",5.30353289216053e-95,0.749495742728709,0.989,0.89,1.14662381128511e-90,"5","ENSG00000147669"
"ENSG00000115457",5.05252471168756e-94,0.393094283790617,0.295,0.048,1.09235584266685e-89,"5","ENSG00000115457"
"ENSG000000609821",4.31171459193715e-93,0.588719007670343,0.657,0.275,9.32192694776812e-89,"5","ENSG00000060982"
"ENSG000001689381",2.1947179633588e-92,0.738364462337376,0.876,0.614,4.74498023678173e-88,"5","ENSG00000168938"
"ENSG000000686971",5.71754068147937e-91,0.875219529814416,0.987,0.917,1.23613229533584e-86,"5","ENSG00000068697"
"ENSG00000118640",8.5909549846671e-91,0.694164489594517,0.957,0.807,1.85736446768503e-86,"5","ENSG00000118640"
